,fig_num,quantity,name_mfig,num_parts_mfig,id,set_num,name_set,year,theme_id
10370,fig-010701,1,"Octan - Blue Torso, Red Legs, Red Helmet",5,76067,9247-2,Community Workers,2006,533
10371,fig-010702,1,"White Torso, Blue Overall, Black Cap",4,76067,9247-2,Community Workers,2006,533
10372,fig-010703,1,"White Torso, Blue Overall, Blue Helmet",5,76067,9247-2,Community Workers,2006,533
10373,fig-010704,1,"Dark Bluish Grey Torso, Black Legs, Dark Red Hat",4,76067,9247-2,Community Workers,2006,533
10374,fig-010705,1,"Police - Black Torso, Dark Bluish Grey Legs, Black Cap",4,76067,9247-2,Community Workers,2006,533
10375,fig-010706,1,"Police - Black Torso, Dark Bluish Grey Legs, Black Hat",4,76067,9247-2,Community Workers,2006,533
10376,fig-010707,2,"Police - Black Torso, Dark Bluish Grey Legs, White Helmet, Black Visor",5,76067,9247-2,Community Workers,2006,533
10377,fig-010708,1,"Prisoner - White Torso, Light Bluish Grey Legs, Light Bluish Grey Cap - 50380",4,76067,9247-2,Community Workers,2006,533
10378,fig-010709,1,"Tan Torso, Tan Legs, Reddish Brown Hair",4,76067,9247-2,Community Workers,2006,533
10379,fig-010710,1,"Black Jacket, Black Legs, Black Hair",4,76067,9247-2,Community Workers,2006,533
10380,fig-010711,1,"White Torso, Yellow Legs, Black Hair",4,76067,9247-2,Community Workers,2006,533
10381,fig-010712,1,"White Torso, White Legs, Black Hair, Yellow Airtank",5,76067,9247-2,Community Workers,2006,533
10382,fig-001243,1,"Blue Torso, Blue Legs, Blue Hat",4,7941,40146-1,Lufthansa Plane,2015,598
10383,fig-005369,1,"Hulk, Short Legs",4,7950,76066-1,Mighty Micros: Hulk vs. Ultron,2016,696
10384,fig-005370,1,Ultron with Short Legs,4,7950,76066-1,Mighty Micros: Hulk vs. Ultron,2016,696
10385,fig-001424,1,Wonder Woman - Hollow Stud Head,4,13082,71209-1,Wonder Woman Fun Pack,2015,604
10386,fig-001202,1,"Policeman, Black Suit with Badge, Black Cap, Sunglasses",4,7954,7723-1,Police Pontoon Plane,2008,61
10387,fig-000549,1,"Blue Torso Shirt, Blue Legs, Black Hat",4,7958,107-2,Canada Post Mail Truck,1985,67
10388,fig-000549,1,"Blue Torso Shirt, Blue Legs, Black Hat",4,10526,4015-1,Freighter,1982,363
10389,fig-008305,1,"Black Torso Shirt, Black Legs, Black Hat",4,10526,4015-1,Freighter,1982,363
10390,fig-000549,1,"Blue Torso Shirt, Blue Legs, Black Hat",4,12217,105-1,Canada Post Truck,1984,67
10391,fig-004012,1,Coleman Trebor,3,7972,75019-1,AT-TE,2013,158
10392,fig-004013,1,"Mace Windu, White Legs",3,7972,75019-1,AT-TE,2013,158
10393,fig-004014,1,"Clone Commander, Yellow Markings",4,7972,75019-1,AT-TE,2013,158
10394,fig-004015,1,"Battle Droid, Dark Orange, One Straight Arm, One Bent Arm",5,7972,75019-1,AT-TE,2013,158
10395,fig-004016,1,"Battle Droid Commander, Dark Orange, One Bent Arm, One Straight Arm",5,7972,75019-1,AT-TE,2013,158
10396,fig-004015,1,"Battle Droid, Dark Orange, One Straight Arm, One Bent Arm",5,14020,75077-1,Homing Spider Droid,2015,158
10397,fig-000983,1,"Lifeguard, Light Gray Jacket with Zipper and Badge, Blue Cap, Sunglasses",4,7978,6518-1,Baja Buggy,1996,67
10398,fig-006718,1,"Criminal, Red Overalls over Prison Shirt, Black Hat",4,22792,951701-1,Policeman and Crook,2017,61
10399,fig-001869,1,"Policeman, Bright Light Blue Shirt with Radio and Badge, Dark Blue Legs, Police Hat with Badge, Beard",4,22792,951701-1,Policeman and Crook,2017,61
10400,fig-000287,1,"Snowboarder, Black Jacket, Black Hat, Neck Bracket",5,7993,5018-1,Gravity Games Promotional Set,2003,460
10401,fig-003321,1,Leonardo with Dirt Stains,4,7994,79118-1,Karai Bike Escape,2014,570
10402,fig-003322,1,Karai with Bright Light Yellow and Black Hair,4,7994,79118-1,Karai Bike Escape,2014,570
10403,fig-000792,1,Digger with Binoculars Hanging Round Neck,4,7995,7473-1,Street Sprinter vs. Mutant Lizard,2005,385
10404,fig-000792,1,Digger with Binoculars Hanging Round Neck,4,16215,7294-1,Dino 2010 Quad,2005,384
10405,fig-000257,1,"White Torso, Blue Legs, Red Cap (3626b Head)",4,7999,2149-1,Color Line Container Lorry,1997,67
10406,fig-005774,1,Aquashark 1,5,8310,6155-1,Deep Sea Predator,1995,311
10407,fig-005774,1,Aquashark 1,5,12235,6115-1,Shark Scout,1995,311
10408,fig-009269,1,"Kid - White Torso, Dark Azure Legs, Dark Brown Hair",4,8006,31038-1,Changing Seasons,2015,672
10409,fig-009270,1,"Dark Blue Torso, Dark Tan Legs, Red Cap",4,8006,31038-1,Changing Seasons,2015,672
10410,fig-001340,1,Fencer,4,8009,71008-11,Fencer,2015,551
10411,fig-000480,1,"Boy, Plain Red Torso, Short Blue Legs, Reddish Brown Hair",4,8017,3300020-1,Holiday Set 1 of 2,2011,227
10412,fig-001595,1,R5-D4 (30361a Body),4,9809,7180-1,B-wing at Rebel Control Center,2000,158
10413,fig-003625,1,"Rebel Technician / Ground Crew, Yellow Skin, Large Moustache",4,9809,7180-1,B-wing at Rebel Control Center,2000,158
10414,fig-003637,1,"Rebel Pilot B-wing, Red Flight Suit, Yellow Skin",5,9809,7180-1,B-wing at Rebel Control Center,2000,158
10415,fig-001595,1,R5-D4 (30361a Body),4,44860,7180-1,B-wing at Rebel Control Center,2000,158
10416,fig-003625,1,"Rebel Technician / Ground Crew, Yellow Skin, Large Moustache",4,44860,7180-1,B-wing at Rebel Control Center,2000,158
10417,fig-003637,1,"Rebel Pilot B-wing, Red Flight Suit, Yellow Skin",5,44860,7180-1,B-wing at Rebel Control Center,2000,158
10418,fig-000981,1,Grandpa Abe Simpson (CMF),3,8059,71005-6,Grampa Simpson,2014,550
10419,fig-000726,1,"Man, Red Top with Exxon Logo, Black Legs, Black Hat",4,8066,6679-2,Exxon Tow Truck,1980,67
10420,fig-006694,1,Racer X,5,8074,8160-1,Cruncher Block & Racer X,2008,717
10421,fig-006695,1,Taejo Togokahn,3,8074,8160-1,Cruncher Block & Racer X,2008,717
10422,fig-006696,1,Cruncher Block,3,8074,8160-1,Cruncher Block & Racer X,2008,717
10423,fig-006697,1,Cruncher's Driver,3,8074,8160-1,Cruncher Block & Racer X,2008,717
10424,fig-006694,1,Racer X,5,14204,8159-1,Racer X & Taejo Togokhan,2008,717
10425,fig-006693,1,"Taejo Togokahn, White Outfit",4,14204,8159-1,Racer X & Taejo Togokhan,2008,717
10426,fig-005063,1,Ultron / Ultimate Ultron,5,8077,SDCC2015-1,Throne of Ultron,2015,702
10427,fig-005616,3,Ultron Sentry with Neck Armor,4,8077,SDCC2015-1,Throne of Ultron,2015,702
10428,fig-010214,1,"Dark Blue Torso, Tan Legs, Dark Orange Hair - Elizabeth, NJ",4,8098,Elizabeth-1,"LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,408
10429,fig-010215,1,"Black Torso, Black Legs, Dark Brown Hair - Elizabeth, NJ",4,8098,Elizabeth-1,"LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,408
10430,fig-010216,1,"Orange Torso, Blue Legs, Yellow Hat, Elizabeth, NJ",4,8098,Elizabeth-1,"LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,408
10431,fig-003279,1,Bikini Bottom Ice Cream Vendor,4,8111,3816-1,Glove World,2011,272
10432,fig-003280,1,SpongeBob Squarepants with Big Smile with No Bottom Teeth,3,8111,3816-1,Glove World,2011,272
10433,fig-003281,1,Sandy Cheeks with White Legs,5,8111,3816-1,Glove World,2011,272
10434,fig-003282,1,Patrick Star with Bib and Ice Cream Stains,3,8111,3816-1,Glove World,2011,272
10435,fig-004768,1,"Conductor - Dark Blue Jacket, Dark Bluish Grey Legs, Dark Red Hat",4,8122,7938-1,Passenger Train,2010,66
10436,fig-004769,1,"Woman - White Shirt with Stars, White Legs",4,8122,7938-1,Passenger Train,2010,66
10437,fig-004770,1,"Man - Hawaiian Shirt, Dark Blue Legs",4,8122,7938-1,Passenger Train,2010,66
10438,fig-004768,1,"Conductor - Dark Blue Jacket, Dark Bluish Grey Legs, Dark Red Hat",4,36336,7938-1,Passenger Train,2010,66
10439,fig-004769,1,"Woman - White Shirt with Stars, White Legs",4,36336,7938-1,Passenger Train,2010,66
10440,fig-004770,1,"Man - Hawaiian Shirt, Dark Blue Legs",4,36336,7938-1,Passenger Train,2010,66
10441,fig-000567,1,Soccer Player Coca-Cola Secret A,4,8132,4471-1,Coca-Cola Secret A,2002,462
10442,fig-000984,1,Race Driver - F1 Williams Team,5,8146,8374-1,Williams F1 Team Racer 1:27,2003,122
10443,fig-008633,1,"Man, Black Vest over White Shirt with Tie, Dark Red Legs, Dark Red Hat, Moustache",4,8152,10184-1,Town Plan,2008,104
10444,fig-008634,1,"Chef, Woman, Red Neckerchief, Dark Red Legs, Black Hair",4,8152,10184-1,Town Plan,2008,104
10445,fig-008635,1,"Mechanic, Blue Jacket with Octan Logo, Dark Blue Legs, Blue Cap",4,8152,10184-1,Town Plan,2008,104
10446,fig-008636,1,"Mechanic, Blue Jacket with Octan Logo, Dark Bluish Gray Legs, Blue Hat, Stubble",4,8152,10184-1,Town Plan,2008,104
10447,fig-008637,1,"Man, Dark Blue Plaid Shirt, Light Bluish Gray Legs, Reddish Brown Hair",4,8152,10184-1,Town Plan,2008,104
10448,fig-008638,1,"Man, White Tank Top with Windsurfer, Blue Legs, Red Cap, Glasses",4,8152,10184-1,Town Plan,2008,104
10449,fig-008639,1,"Groom, Black Suit, Black Top Hat",4,8152,10184-1,Town Plan,2008,104
10450,fig-008640,1,"Bride, White Dress with 3 Flowers",4,8152,10184-1,Town Plan,2008,104
10451,fig-001940,1,"Snowtrooper, Light Bluish Gray Hips, Neck Bracket with Printed 1 x 1 Tile and 1 x 1 Plate with Clip Light, Kama",8,8169,75138-1,Hoth Attack,2016,158
10452,fig-004133,1,"Rebel Trooper in Hoth Uniform, White Hat, White Jacket",6,8169,75138-1,Hoth Attack,2016,158
10453,fig-004180,1,"Han Solo, Hoth Outfit, Dark Brown Hood",4,8169,75138-1,Hoth Attack,2016,158
10454,fig-010467,1,Imperial Probe Droid - Reddish Brown Plate,22,8169,75138-1,Hoth Attack,2016,158
10455,fig-001940,1,"Snowtrooper, Light Bluish Gray Hips, Neck Bracket with Printed 1 x 1 Tile and 1 x 1 Plate with Clip Light, Kama",8,9301,75049-1,Snowspeeder,2014,158
10456,fig-004076,1,"Dak Ralter, Printed Visor, White Hands",4,9301,75049-1,Snowspeeder,2014,158
10457,fig-004077,1,"Luke Skywalker, Orange Rebel Pilot Outfit, Light Bluish Gray Hips, White Hands, Visor on Both Sides of Head",4,9301,75049-1,Snowspeeder,2014,158
10458,fig-001940,2,"Snowtrooper, Light Bluish Gray Hips, Neck Bracket with Printed 1 x 1 Tile and 1 x 1 Plate with Clip Light, Kama",8,13311,75054-1,AT-AT,2014,158
10459,fig-000142,1,"AT-AT Driver, Sand Blue Uniform",4,13311,75054-1,AT-AT,2014,158
10460,fig-004059,1,"General Maximillian Veers, Sand Blue Helmet",4,13311,75054-1,AT-AT,2014,158
10461,fig-004060,1,"Snowtrooper, White Hips, Kama",5,13311,75054-1,AT-AT,2014,158
10462,fig-001940,1,"Snowtrooper, Light Bluish Gray Hips, Neck Bracket with Printed 1 x 1 Tile and 1 x 1 Plate with Clip Light, Kama",8,30946,9780545925426-1,Star Wars: Das ultimative Traininingshandbuch,2018,497
10463,fig-002169,1,Ice Cream Mike,4,8175,70804-1,Ice Cream Machine,2014,578
10464,fig-002170,1,Ice Cream Jo,4,8175,70804-1,Ice Cream Machine,2014,578
10465,fig-002171,1,Cardio Carrie,4,8175,70804-1,Ice Cream Machine,2014,578
10466,fig-007595,1,Race Driver - Bart Blaster,4,8179,8863-1,Blizzard's Peak,2010,123
10467,fig-007596,1,Race Driver - Bubba Blaster,4,8179,8863-1,Blizzard's Peak,2010,123
10468,fig-007597,1,Race Driver - Billy Bob Blaster,4,8179,8863-1,Blizzard's Peak,2010,123
10469,fig-007598,1,Race Official 1,5,8179,8863-1,Blizzard's Peak,2010,123
10470,fig-007599,1,Race Driver - Team Daredevil 1,5,8179,8863-1,Blizzard's Peak,2010,123
10471,fig-007600,1,Race Driver - Team Daredevil 2,5,8179,8863-1,Blizzard's Peak,2010,123
10472,fig-007595,1,Race Driver - Bart Blaster,4,9403,8897-1,Jagged Jaws Reef,2010,123
10473,fig-007615,1,Race Driver - Team Daredevil 5,4,9403,8897-1,Jagged Jaws Reef,2010,123
10474,fig-003565,1,"Ariel - Mermaid Form, Bright Pink Flower",5,8183,41063-1,Ariel's Undersea Palace,2015,579
10475,fig-003566,1,Alana - Dark Pink Crown,5,8183,41063-1,Ariel's Undersea Palace,2015,579
10476,fig-001377,1,"Mia - Lavender Blouse, Sand Green Skirt",4,8203,41059-1,Jungle Tree Sanctuary,2014,494
10477,fig-003267,1,"SpongeBob Squarepants with Wide Eyes and Open Mouth, Scared",3,8215,4981-1,The Chum Bucket,2007,272
10478,fig-003190,1,Macy Halbert / Ultimate Macy,7,8217,70331-1,Ultimate Macy,2016,605
10479,fig-008117,1,"Policeman, Medium Blue Shirt with Badge and Tie, Dark Blue Legs, Black Hat, Beard",4,8218,4636-1,Police Building Set,2012,22
10480,fig-008118,1,"Criminal, Open Light Bluish Gray Hoodie over Prison Shirt with #60675, Dark Bluish Gray Hat, Stubble",4,8218,4636-1,Police Building Set,2012,22
10481,fig-009638,1,"Pilot, Black Suit with Tie and Airplane Badge, Black Hat, Cheek Lines",4,8231,3181-1,Passenger Plane,2010,53
10482,fig-009639,1,"Ground Crew, Orange Jacket with Zipper and Reflective Stripes, Blue Legs, Dark Bluish Gray Hat, Stubble",4,8231,3181-1,Passenger Plane,2010,53
10483,fig-009640,1,"Man, Open Dark Blue Jacket, Light Bluish Gray Legs, Reddish Brown Hair",4,8231,3181-1,Passenger Plane,2010,53
10484,fig-009638,1,"Pilot, Black Suit with Tie and Airplane Badge, Black Hat, Cheek Lines",4,9852,4000012-1,Piper Airplane,2012,599
10485,fig-010038,1,"Man, Dark Blue Suit, Black Hair, Glasses",4,9852,4000012-1,Piper Airplane,2012,599
10486,fig-010039,1,"Ground Crew, Blue Suit, Light Bluish Gray Hair, Beard",4,9852,4000012-1,Piper Airplane,2012,599
10487,fig-010040,1,"Ground Crew, Orange Overalls over Blue Sweater, Dark Orange Hair, Beard and Glasses",4,9852,4000012-1,Piper Airplane,2012,599
10488,fig-010041,1,"Woman, Medium Blue Polo Shirt with Necklace, White Legs, Reddish Brown Hair",4,9852,4000012-1,Piper Airplane,2012,599
10489,fig-009638,1,"Pilot, Black Suit with Tie and Airplane Badge, Black Hat, Cheek Lines",4,16166,3181-2,Passenger Plane - ANA Version,2010,53
10490,fig-009639,1,"Ground Crew, Orange Jacket with Zipper and Reflective Stripes, Blue Legs, Dark Bluish Gray Hat, Stubble",4,16166,3181-2,Passenger Plane - ANA Version,2010,53
10491,fig-009640,1,"Man, Open Dark Blue Jacket, Light Bluish Gray Legs, Reddish Brown Hair",4,16166,3181-2,Passenger Plane - ANA Version,2010,53
10492,fig-010155,1,"Black Torso, Black Legs, Dark Brown Hair",4,8239,Liverpool-1,LEGO Store Grand Opening Exclusive Set Liverpool UK,2011,408
10493,fig-010156,1,"Black Torso, Black Legs, Dark Orange Hair",4,8239,Liverpool-1,LEGO Store Grand Opening Exclusive Set Liverpool UK,2011,408
10494,fig-010157,1,"Black Torso, Black Legs, Dark Tan Hair",4,8239,Liverpool-1,LEGO Store Grand Opening Exclusive Set Liverpool UK,2011,408
10495,fig-002583,1,"Daniel - Orange Shirt, Dark BLue Trousers",4,8259,41118-1,Heartlake Supermarket,2016,494
10496,fig-002584,1,"Mia - Light Aqua Top, Medium Azure Skirt",4,8259,41118-1,Heartlake Supermarket,2016,494
10497,fig-002221,1,Kai in Jungle Robes,5,10179,70750-1,Ninja DB X,2015,435
10498,fig-001488,1,Samurai X / Nya (Tournament of Elements),7,10179,70750-1,Ninja DB X,2015,435
10499,fig-003019,1,Kapau,4,10179,70750-1,Ninja DB X,2015,435
10500,fig-003021,1,Chop'rai,4,10179,70750-1,Ninja DB X,2015,435
10501,fig-003022,1,"Pythor P. Chumsworth, White (Tournament of Elements)",3,10179,70750-1,Ninja DB X,2015,435
10502,fig-003023,1,Garmadon,4,10179,70750-1,Ninja DB X,2015,435
10503,fig-001476,1,Professor Frink (CMF),3,8263,71009-9,Professor Frink,2015,553
10504,fig-000204,1,Werewolf,4,8265,8804-12,Werewolf,2011,539
10505,fig-000326,1,"Soccer Player White Torso, Blue Legs, Brown Hair, Standard Face",4,8269,3411-1,Team Transport,2000,462
10506,fig-006425,1,"Soccer Player Goalie Green Torso, Black Legs, White Cap",4,8269,3411-1,Team Transport,2000,462
10507,fig-006426,1,"Soccer Player White Torso, Blue Legs, Brown Hair, Mustache",4,8269,3411-1,Team Transport,2000,462
10508,fig-006427,1,"Soccer Player White Torso, Blue Legs, Black Hair, Mustache",4,8269,3411-1,Team Transport,2000,462
10509,fig-006428,1,"Soccer Player White Torso, Blue Legs, Tan Hair",4,8269,3411-1,Team Transport,2000,462
10510,fig-006429,1,"Soccer Player White Torso, Blue Legs, Black Hair, Freckles",4,8269,3411-1,Team Transport,2000,462
10511,fig-000326,1,"Soccer Player White Torso, Blue Legs, Brown Hair, Standard Face",4,10348,3318-1,English Player,1998,462
10512,fig-000326,1,"Soccer Player White Torso, Blue Legs, Brown Hair, Standard Face",4,16146,3405-1,Team Bus (Blue),2000,462
10513,fig-006425,1,"Soccer Player Goalie Green Torso, Black Legs, White Cap",4,16146,3405-1,Team Bus (Blue),2000,462
10514,fig-006426,1,"Soccer Player White Torso, Blue Legs, Brown Hair, Mustache",4,16146,3405-1,Team Bus (Blue),2000,462
10515,fig-006427,1,"Soccer Player White Torso, Blue Legs, Black Hair, Mustache",4,16146,3405-1,Team Bus (Blue),2000,462
10516,fig-006428,1,"Soccer Player White Torso, Blue Legs, Tan Hair",4,16146,3405-1,Team Bus (Blue),2000,462
10517,fig-006429,1,"Soccer Player White Torso, Blue Legs, Black Hair, Freckles",4,16146,3405-1,Team Bus (Blue),2000,462
10518,fig-005036,1,"Hulk (Big Fig), Black Hair, Dark Purple Pants",7,8278,76018-1,Hulk Lab Smash,2014,702
10519,fig-005037,1,Falcon in Red and White Outfit,5,8278,76018-1,Hulk Lab Smash,2014,702
10520,fig-005038,1,MODOK,3,8278,76018-1,Hulk Lab Smash,2014,702
10521,fig-005039,1,Taskmaster with White Cape and Hood,5,8278,76018-1,Hulk Lab Smash,2014,702
10522,fig-005040,1,Thor with No Beard,5,8278,76018-1,Hulk Lab Smash,2014,702
10523,fig-006293,1,Stormer with Datapad,11,8279,44016-1,JAW Beast vs. STORMER,2014,400
10524,fig-006293,1,Stormer with Datapad,11,15262,44017-1,STORMER Freeze Machine,2014,400
10525,fig-008453,1,"Kid, White Torso, Dark Tan Legs, Red Cap",4,8280,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599
10526,fig-008454,1,"Dark BLuish Grey Torso, Medium Blue Legs, Black Hair",4,8280,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599
10527,fig-008455,1,"Red Torso, Black Legs, Black Hat",4,8280,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599
10528,fig-008456,1,"Dark Blue Torso, Olive Green Legs, Dark Orange Hair",4,8280,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599
10529,fig-008457,1,"White Torso, Dark Purple Legs, Dark Red Hair",4,8280,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599
10530,fig-008458,1,"Medium Blue Torso, Dark Brown Legs, Beret",4,8280,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599
10531,fig-008459,1,"Kid, White Torso, Red Legs, Reddish Brown Hair",4,8280,4000014-1,The LEGOLAND Train (LEGO Inside Tour Version),2014,599
10532,fig-008453,1,"Kid, White Torso, Dark Tan Legs, Red Cap",4,36737,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425
10533,fig-008454,1,"Dark BLuish Grey Torso, Medium Blue Legs, Black Hair",4,36737,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425
10534,fig-008455,1,"Red Torso, Black Legs, Black Hat",4,36737,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425
10535,fig-008456,1,"Dark Blue Torso, Olive Green Legs, Dark Orange Hair",4,36737,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425
10536,fig-008457,1,"White Torso, Dark Purple Legs, Dark Red Hair",4,36737,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425
10537,fig-008458,1,"Medium Blue Torso, Dark Brown Legs, Beret",4,36737,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425
10538,fig-008459,1,"Kid, White Torso, Red Legs, Reddish Brown Hair",4,36737,4000014-2,The LEGOLAND Train (LEGO Fan Weekend Skaerbaek Version),2014,425
10539,fig-008453,1,"Kid, White Torso, Dark Tan Legs, Red Cap",4,36738,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425
10540,fig-008454,1,"Dark BLuish Grey Torso, Medium Blue Legs, Black Hair",4,36738,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425
10541,fig-008455,1,"Red Torso, Black Legs, Black Hat",4,36738,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425
10542,fig-008456,1,"Dark Blue Torso, Olive Green Legs, Dark Orange Hair",4,36738,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425
10543,fig-008457,1,"White Torso, Dark Purple Legs, Dark Red Hair",4,36738,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425
10544,fig-008458,1,"Medium Blue Torso, Dark Brown Legs, Beret",4,36738,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425
10545,fig-008459,1,"Kid, White Torso, Red Legs, Reddish Brown Hair",4,36738,4000014-3,The LEGOLAND Train (LEGOLAND Ambassador Pass Version),2014,425
10546,fig-000063,1,Scratchy (CMF),4,8288,71005-14,Scratchy,2014,550
10547,fig-008265,1,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Orange Legs, Red Hard Hat, Moustache",4,8292,7746-1,Single-Drum Roller,2009,56
10548,fig-008266,1,"Construction Worker, Orange Jacket with Zipper and Reflective Stripes, Orange Legs, Red Hard Hat, Silver Sunglasses",4,8292,7746-1,Single-Drum Roller,2009,56
