,year,theme,count
3405,1960,Minions,0
3406,1960,Minitalia,0
3407,1960,Mission Deep Freeze,0
3408,1960,Mission Deep Sea,0
3409,1960,Mixels,0
3410,1960,Model Team,0
3411,1960,Modular Buildings,0
3412,1960,Modulex,0
3413,1960,Monkie Kid,0
3414,1960,Monster Fighters,0
3415,1960,Monthly Mini Model Build,0
3416,1960,Mosaic,0
3417,1960,My Town,0
3418,1960,NXT,0
3419,1960,Nexo Knights,0
3420,1960,Ninja,0
3421,1960,Ninjago,0
3422,1960,Ninjago The Movie,0
3423,1960,Off-Road,0
3424,1960,Orient Expedition,0
3425,1960,Other,0
3426,1960,Outback,0
3427,1960,Overwatch,0
3428,1960,Paradisa,0
3429,1960,Pharaoh's Quest,0
3430,1960,Pick A Model,0
3431,1960,Pirates,0
3432,1960,Pirates I,0
3433,1960,Pirates II,0
3434,1960,Pirates III,0
3435,1960,Pirates of the Caribbean,0
3436,1960,Playhouse,0
3437,1960,Playsets,0
3438,1960,Police,0
3439,1960,Power Functions,0
3440,1960,Power Miners,0
3441,1960,Powered Up,0
3442,1960,Primo,0
3443,1960,Prince of Persia,0
3444,1960,Princess Castle,0
3445,1960,Promotional,0
3446,1960,Protectors,0
3447,1960,Quatro,0
3448,1960,RCX,0
3449,1960,Race,0
3450,1960,Racers,0
3451,1960,Rattles,0
3452,1960,Res-Q,0
3453,1960,RoboForce,0
3454,1960,RoboRiders,0
3455,1960,Rock Raiders,0
3456,1960,Royal Knights,0
3457,1960,Samsonite,0
3458,1960,Scala,0
3459,1960,Scooby-Doo,0
3460,1960,Sculptures,0
3461,1960,Seasonal,0
3462,1960,Series 1 Minifigures,0
3463,1960,Series 10 Minifigures,0
3464,1960,Series 11 Minifigures,0
3465,1960,Series 12 Minifigures,0
3466,1960,Series 13 Minifigures,0
3467,1960,Series 14 Minifigures,0
3468,1960,Series 15 Minifigures,0
3469,1960,Series 16 Minifigures,0
3470,1960,Series 17 Minifigures,0
3471,1960,Series 18 Minifigures,0
3472,1960,Series 19 Minifigures,0
3473,1960,Series 2 Minifigures,0
3474,1960,Series 20 Minifigures,0
3475,1960,Series 21 Minifigures,0
3476,1960,Series 22 Minifigures,0
3477,1960,Series 23 Minifigures,0
3478,1960,Series 3 Minifigures,0
3479,1960,Series 4 Minifigures,0
3480,1960,Series 5 Minifigures,0
3481,1960,Series 6 Minifigures,0
3482,1960,Series 7 Minifigures,0
3483,1960,Series 8 Minifigures,0
3484,1960,Series 9 Minifigures,0
3485,1960,Service Packs,0
3486,1960,Skylines,0
3487,1960,Soccer,0
3488,1960,Sofia the First,0
3489,1960,Soft Bricks,0
3490,1960,Space,0
3491,1960,Space Police I,0
3492,1960,Space Police II,0
3493,1960,Space Police III,0
3494,1960,Space Port,0
3495,1960,Speed Champions,0
3496,1960,Speed Racer,0
3497,1960,Speed Slammers,0
3498,1960,Speedorz,0
3499,1960,Spider-Man,0
3500,1960,Spiderman,0
3501,1960,SpongeBob SquarePants,0
3502,1960,Sports,0
3503,1960,Spybotics,0
3504,1960,Spyrius,0
3505,1960,Star Wars,0
3506,1960,Stingrays,0
3507,1960,Stranger Things,0
3508,1960,Studios,0
3509,1960,Super Heroes DC,0
3510,1960,Super Heroes Marvel,0
3511,1960,Super Mario,0
3512,1960,Superman,0
3513,1960,Supplemental,1
3514,1960,System,0
3515,1960,Team GB,0
3516,1960,Technic,0
3517,1960,Teenage Mutant Ninja Turtles,0
3518,1960,Thanksgiving,0
3519,1960,The Hobbit,0
3520,1960,The LEGO Batman Movie,0
3521,1960,The LEGO Batman Movie Series 1,0
3522,1960,The LEGO Batman Movie Series 2,0
3523,1960,The LEGO Movie,0
3524,1960,The LEGO Movie II,0
3525,1960,The Lone Ranger,0
3526,1960,The Lord of the Rings,0
3527,1960,The Muppets,0
3528,1960,The Powerpuff Girls,0
3529,1960,The Simpsons Series 1,0
3530,1960,The Simpsons Series 2,0
3531,1960,Thomas & Friends,0
3532,1960,Throwbot Slizer,0
3533,1960,Time Cruisers,0
3534,1960,Toolo,0
3535,1960,Town,0
3536,1960,Town Jr.,0
3537,1960,Town Plan,0
3538,1960,Toy Story,0
3539,1960,Traffic,0
3540,1960,Train,0
3541,1960,Trains,0
3542,1960,Trolls: World Tour,0
3543,1960,UCS,0
3544,1960,UFO,0
3545,1960,Ultimate Collector Series,0
3546,1960,Ultra Agents,0
3547,1960,Unikitty!,0
3548,1960,Unitron,0
3549,1960,Universal Building Set,0
3550,1960,Universe,0
3551,1960,VIDIYO,0
3552,1960,Valentine,0
3553,1960,Value Packs,0
3554,1960,Vehicle,0
3555,1960,Vikings,0
3556,1960,Villains,0
3557,1960,WeDo,0
3558,1960,Western,0
3559,1960,Williams F1,0
3560,1960,Winnie the Pooh,0
3561,1960,Wolfpack,0
3562,1960,World City,0
3563,1960,World Racers,0
3564,1960,X-Men,0
3565,1960,X-Pod,0
3566,1960,Xtra,0
3567,1960,Znap,0
3568,1960,Zooters,0
3569,1960,eLAB,0
3570,1961,12V,0
3571,1961,4 Juniors,0
3572,1961,4.5V,0
3573,1961,9V,0
3574,1961,Action Wheelers,0
3575,1961,Advent,0
3576,1961,Adventurers,0
3577,1961,Agents,0
3578,1961,Airport,0
3579,1961,Alien Conquest,0
3580,1961,Alpha Team,0
3581,1961,Angry Birds,0
3582,1961,Aquanauts,0
3583,1961,Aquaraiders I,0
3584,1961,Aquaraiders II,0
3585,1961,Aquasharks,0
3586,1961,Aquazone,0
3587,1961,Architecture,0
3588,1961,Arctic,0
3589,1961,Atlantis,0
3590,1961,Avatar,0
3591,1961,Avatar: The Last Airbender,0
3592,1961,Avengers,0
3593,1961,Basic,0
3594,1961,Basic Model,0
3595,1961,Basic Set,0
3596,1961,Basketball,0
3597,1961,Batman,0
3598,1961,Belville,0
3599,1961,Ben 10,0
3600,1961,Bionicle,0
3601,1961,Black Falcons,0
3602,1961,Black Knights,0
3603,1961,Blacktron I,0
3604,1961,Blacktron II,0
3605,1961,Boat,0
3606,1961,Bob the Builder,0
3607,1961,Books,1
3608,1961,Brick Sketches,0
3609,1961,BrickLink Designer Program,0
3610,1961,Brickheadz,0
3611,1961,Bricktober,0
3612,1961,Building,0
3613,1961,Building Set with People,0
3614,1961,Bulk Bricks,0
3615,1961,Cargo,0
3616,1961,Cars,0
3617,1961,Castle,0
3618,1961,Chinese Traditional Festivals,0
3619,1961,Christmas,0
3620,1961,Cities of Wonders,0
3621,1961,City,0
3622,1961,City Center,0
3623,1961,Classic,1
3624,1961,Classic Basic,0
3625,1961,Classic Castle,0
3626,1961,Classic Space,0
3627,1961,Classic Town,0
3628,1961,Clikits,0
3629,1961,Coast Guard,0
3630,1961,Collectible Minifigures,0
3631,1961,Competition,0
3632,1961,Constraction,0
3633,1961,Construction,0
3634,1961,Control Lab,0
3635,1961,Creator,0
3636,1961,Creator 3-in-1,0
3637,1961,Creator Expert,0
3638,1961,Crusaders,0
3639,1961,DC Comics,0
3640,1961,DC Comics Super Heroes,0
3641,1961,DC Super Hero Girls,0
3642,1961,DC Super Heroes,0
3643,1961,DFB Minifigures,0
3644,1961,DOTS,0
3645,1961,Dark Forest,0
3646,1961,Desert,0
3647,1961,Designer Sets,0
3648,1961,Dimensions,0
3649,1961,Dino,0
3650,1961,Dino 2010,0
3651,1961,Dino Attack,0
3652,1961,Dino Island,0
3653,1961,Dinosaurs,0
3654,1961,Discovery,0
3655,1961,Disney,0
3656,1961,Disney Planes,0
3657,1961,Disney Princess,0
3658,1961,Disney Series 1,0
3659,1961,Disney Series 2,0
3660,1961,Disney's Mickey Mouse,0
3661,1961,Divers,0
3662,1961,Doc McStuffins,0
3663,1961,Dolls,0
3664,1961,Dora the Explorer,0
3665,1961,Duplo,0
3666,1961,Duplo and Explore,0
3667,1961,EV3,0
3668,1961,Early Creator,0
3669,1961,Easter,0
3670,1961,Educational and Dacta,0
3671,1961,Elves,0
3672,1961,Exo-Force,0
3673,1961,Expert Builder,0
3674,1961,Exploriens,0
3675,1961,Extreme Team,0
3676,1961,FIRST LEGO League,0
3677,1961,Fabuland,0
3678,1961,Factory,0
3679,1961,Fantastic Beasts,0
3680,1961,Fantasy Era,0
3681,1961,Farm,0
3682,1961,Ferrari,0
3683,1961,Ferries,0
3684,1961,Fire,0
3685,1961,Forestmen,0
3686,1961,Forma,0
3687,1961,Freestyle,0
3688,1961,Friends,0
3689,1961,Fright Knights,0
3690,1961,Frozen,0
3691,1961,Fusion,0
3692,1961,Futuron,0
3693,1961,Galaxy Squad,0
3694,1961,Galidor,0
3695,1961,Games,0
3696,1961,Gas Station,0
3697,1961,Gear,0
3698,1961,Gears,0
3699,1961,Ghostbusters,0
3700,1961,Gravity Games,0
3701,1961,Guardians of the Galaxy,0
3702,1961,HO 1:87 Vehicles,0
3703,1961,Halloween,0
3704,1961,Harbor,0
3705,1961,Harry Potter,0
3706,1961,Harry Potter and Fantastic Beasts Series 1,0
3707,1961,Harry Potter and Fantastic Beasts Series 2,0
3708,1961,Hero Factory,0
3709,1961,Heroes,0
3710,1961,Hidden Side,0
3711,1961,Hobby Sets,0
3712,1961,Hockey,0
3713,1961,Homemaker,0
3714,1961,Hospital,0
3715,1961,Hydronauts,0
3716,1961,Ice Planet 2002,0
3717,1961,Icons,0
3718,1961,Indiana Jones,0
3719,1961,Insectoids,0
3720,1961,Inventor,0
3721,1961,Iron Man,0
3722,1961,Island Xtreme Stunts,0
3723,1961,Jack Stone,0
3724,1961,Jake and the Never Land Pirates,0
3725,1961,Jumbo Bricks,0
3726,1961,Jungle,0
3727,1961,Juniors,0
3728,1961,Jurassic Park III,0
3729,1961,Jurassic World,0
3730,1961,Jurassic World: Fallen Kingdom,0
3731,1961,Justice League,0
3732,1961,Key Chain,0
3733,1961,Kingdoms,0
3734,1961,Knights Kingdom I,0
3735,1961,Knights Kingdom II,0
3736,1961,LEGO Art,0
3737,1961,LEGO Brand Store,0
3738,1961,LEGO Exclusive,0
3739,1961,LEGO Ideas and CUUSOO,0
3740,1961,LEGO Originals,0
3741,1961,Launch Command,0
3742,1961,Learning,0
3743,1961,Legends of Chima,0
3744,1961,Legoland,0
3745,1961,Legoland Parks,0
3746,1961,Legoville,0
3747,1961,Life On Mars,0
3748,1961,Lion Knights,0
3749,1961,Little Forest Friends,0
3750,1961,Little Robots,0
3751,1961,Looney Tunes,0
3752,1961,M:Tron,0
3753,1961,Mars Exploration,0
3754,1961,Mars Mission,0
3755,1961,Marvel,0
3756,1961,Marvel Super Heroes,0
3757,1961,Master Builder Academy,0
3758,1961,Miles From Tomorrowland,0
3759,1961,Mindstorms,0
3760,1961,Minecraft,0
3761,1961,Mini,0
3762,1961,Minions,0
3763,1961,Minitalia,0
3764,1961,Mission Deep Freeze,0
3765,1961,Mission Deep Sea,0
3766,1961,Mixels,0
3767,1961,Model Team,0
3768,1961,Modular Buildings,0
3769,1961,Modulex,0
3770,1961,Monkie Kid,0
3771,1961,Monster Fighters,0
3772,1961,Monthly Mini Model Build,0
3773,1961,Mosaic,0
3774,1961,My Town,0
3775,1961,NXT,0
3776,1961,Nexo Knights,0
3777,1961,Ninja,0
3778,1961,Ninjago,0
3779,1961,Ninjago The Movie,0
3780,1961,Off-Road,0
3781,1961,Orient Expedition,0
3782,1961,Other,0
3783,1961,Outback,0
3784,1961,Overwatch,0
3785,1961,Paradisa,0
3786,1961,Pharaoh's Quest,0
3787,1961,Pick A Model,0
3788,1961,Pirates,0
3789,1961,Pirates I,0
3790,1961,Pirates II,0
3791,1961,Pirates III,0
3792,1961,Pirates of the Caribbean,0
3793,1961,Playhouse,0
3794,1961,Playsets,0
3795,1961,Police,0
3796,1961,Power Functions,0
3797,1961,Power Miners,0
3798,1961,Powered Up,0
3799,1961,Primo,0
3800,1961,Prince of Persia,0
3801,1961,Princess Castle,0
3802,1961,Promotional,0
3803,1961,Protectors,0
3804,1961,Quatro,0
3805,1961,RCX,0
3806,1961,Race,0
3807,1961,Racers,0
3808,1961,Rattles,0
3809,1961,Res-Q,0
3810,1961,RoboForce,0
3811,1961,RoboRiders,0
3812,1961,Rock Raiders,0
3813,1961,Royal Knights,0
3814,1961,Samsonite,0
3815,1961,Scala,0
3816,1961,Scooby-Doo,0
3817,1961,Sculptures,0
3818,1961,Seasonal,0
3819,1961,Series 1 Minifigures,0
3820,1961,Series 10 Minifigures,0
3821,1961,Series 11 Minifigures,0
3822,1961,Series 12 Minifigures,0
3823,1961,Series 13 Minifigures,0
3824,1961,Series 14 Minifigures,0
3825,1961,Series 15 Minifigures,0
3826,1961,Series 16 Minifigures,0
3827,1961,Series 17 Minifigures,0
3828,1961,Series 18 Minifigures,0
3829,1961,Series 19 Minifigures,0
3830,1961,Series 2 Minifigures,0
3831,1961,Series 20 Minifigures,0
3832,1961,Series 21 Minifigures,0
3833,1961,Series 22 Minifigures,0
3834,1961,Series 23 Minifigures,0
3835,1961,Series 3 Minifigures,0
3836,1961,Series 4 Minifigures,0
3837,1961,Series 5 Minifigures,0
3838,1961,Series 6 Minifigures,0
3839,1961,Series 7 Minifigures,0
3840,1961,Series 8 Minifigures,0
3841,1961,Series 9 Minifigures,0
3842,1961,Service Packs,0
3843,1961,Skylines,0
3844,1961,Soccer,0
3845,1961,Sofia the First,0
3846,1961,Soft Bricks,0
3847,1961,Space,0
3848,1961,Space Police I,0
3849,1961,Space Police II,0
3850,1961,Space Police III,0
3851,1961,Space Port,0
3852,1961,Speed Champions,0
3853,1961,Speed Racer,0
3854,1961,Speed Slammers,0
3855,1961,Speedorz,0
3856,1961,Spider-Man,0
3857,1961,Spiderman,0
3858,1961,SpongeBob SquarePants,0
3859,1961,Sports,0
3860,1961,Spybotics,0
3861,1961,Spyrius,0
3862,1961,Star Wars,0
3863,1961,Stingrays,0
3864,1961,Stranger Things,0
3865,1961,Studios,0
3866,1961,Super Heroes DC,0
3867,1961,Super Heroes Marvel,0
3868,1961,Super Mario,0
3869,1961,Superman,0
3870,1961,Supplemental,17
3871,1961,System,0
3872,1961,Team GB,0
3873,1961,Technic,0
3874,1961,Teenage Mutant Ninja Turtles,0
3875,1961,Thanksgiving,0
3876,1961,The Hobbit,0
3877,1961,The LEGO Batman Movie,0
3878,1961,The LEGO Batman Movie Series 1,0
3879,1961,The LEGO Batman Movie Series 2,0
3880,1961,The LEGO Movie,0
3881,1961,The LEGO Movie II,0
3882,1961,The Lone Ranger,0
3883,1961,The Lord of the Rings,0
3884,1961,The Muppets,0
3885,1961,The Powerpuff Girls,0
3886,1961,The Simpsons Series 1,0
3887,1961,The Simpsons Series 2,0
3888,1961,Thomas & Friends,0
3889,1961,Throwbot Slizer,0
3890,1961,Time Cruisers,0
3891,1961,Toolo,0
3892,1961,Town,0
3893,1961,Town Jr.,0
3894,1961,Town Plan,1
3895,1961,Toy Story,0
3896,1961,Traffic,0
3897,1961,Train,0
3898,1961,Trains,0
3899,1961,Trolls: World Tour,0
3900,1961,UCS,0
3901,1961,UFO,0
3902,1961,Ultimate Collector Series,0
3903,1961,Ultra Agents,0
3904,1961,Unikitty!,0
3905,1961,Unitron,0
3906,1961,Universal Building Set,0
3907,1961,Universe,0
3908,1961,VIDIYO,0
3909,1961,Valentine,0
3910,1961,Value Packs,0
3911,1961,Vehicle,2
3912,1961,Vikings,0
3913,1961,Villains,0
3914,1961,WeDo,0
3915,1961,Western,0
3916,1961,Williams F1,0
3917,1961,Winnie the Pooh,0
3918,1961,Wolfpack,0
3919,1961,World City,0
3920,1961,World Racers,0
3921,1961,X-Men,0
3922,1961,X-Pod,0
3923,1961,Xtra,0
3924,1961,Znap,0
3925,1961,Zooters,0
3926,1961,eLAB,0
3927,1962,12V,0
3928,1962,4 Juniors,0
3929,1962,4.5V,0
3930,1962,9V,0
3931,1962,Action Wheelers,0
3932,1962,Advent,0
3933,1962,Adventurers,0
3934,1962,Agents,0
3935,1962,Airport,0
3936,1962,Alien Conquest,0
3937,1962,Alpha Team,0
3938,1962,Angry Birds,0
3939,1962,Aquanauts,0
3940,1962,Aquaraiders I,0
3941,1962,Aquaraiders II,0
3942,1962,Aquasharks,0
3943,1962,Aquazone,0
3944,1962,Architecture,0
3945,1962,Arctic,0
3946,1962,Atlantis,0
3947,1962,Avatar,0
3948,1962,Avatar: The Last Airbender,0
3949,1962,Avengers,0
3950,1962,Basic,0
3951,1962,Basic Model,0
3952,1962,Basic Set,0
3953,1962,Basketball,0
3954,1962,Batman,0
3955,1962,Belville,0
3956,1962,Ben 10,0
3957,1962,Bionicle,0
3958,1962,Black Falcons,0
3959,1962,Black Knights,0
3960,1962,Blacktron I,0
3961,1962,Blacktron II,0
3962,1962,Boat,0
3963,1962,Bob the Builder,0
3964,1962,Books,2
3965,1962,Brick Sketches,0
3966,1962,BrickLink Designer Program,0
3967,1962,Brickheadz,0
3968,1962,Bricktober,0
3969,1962,Building,0
3970,1962,Building Set with People,0
3971,1962,Bulk Bricks,0
3972,1962,Cargo,0
3973,1962,Cars,0
3974,1962,Castle,0
3975,1962,Chinese Traditional Festivals,0
3976,1962,Christmas,0
3977,1962,Cities of Wonders,0
3978,1962,City,0
3979,1962,City Center,0
3980,1962,Classic,0
3981,1962,Classic Basic,0
3982,1962,Classic Castle,0
3983,1962,Classic Space,0
3984,1962,Classic Town,0
3985,1962,Clikits,0
3986,1962,Coast Guard,0
3987,1962,Collectible Minifigures,0
3988,1962,Competition,0
3989,1962,Constraction,0
3990,1962,Construction,0
3991,1962,Control Lab,0
3992,1962,Creator,0
3993,1962,Creator 3-in-1,0
3994,1962,Creator Expert,0
3995,1962,Crusaders,0
3996,1962,DC Comics,0
3997,1962,DC Comics Super Heroes,0
3998,1962,DC Super Hero Girls,0
3999,1962,DC Super Heroes,0
4000,1962,DFB Minifigures,0
4001,1962,DOTS,0
4002,1962,Dark Forest,0
4003,1962,Desert,0
4004,1962,Designer Sets,0
4005,1962,Dimensions,0
4006,1962,Dino,0
4007,1962,Dino 2010,0
4008,1962,Dino Attack,0
4009,1962,Dino Island,0
4010,1962,Dinosaurs,0
4011,1962,Discovery,0
4012,1962,Disney,0
4013,1962,Disney Planes,0
4014,1962,Disney Princess,0
4015,1962,Disney Series 1,0
4016,1962,Disney Series 2,0
4017,1962,Disney's Mickey Mouse,0
4018,1962,Divers,0
4019,1962,Doc McStuffins,0
4020,1962,Dolls,0
4021,1962,Dora the Explorer,0
4022,1962,Duplo,0
4023,1962,Duplo and Explore,0
4024,1962,EV3,0
4025,1962,Early Creator,0
4026,1962,Easter,0
4027,1962,Educational and Dacta,0
4028,1962,Elves,0
4029,1962,Exo-Force,0
4030,1962,Expert Builder,0
4031,1962,Exploriens,0
4032,1962,Extreme Team,0
4033,1962,FIRST LEGO League,0
4034,1962,Fabuland,0
4035,1962,Factory,0
4036,1962,Fantastic Beasts,0
4037,1962,Fantasy Era,0
4038,1962,Farm,0
4039,1962,Ferrari,0
4040,1962,Ferries,0
4041,1962,Fire,0
4042,1962,Forestmen,0
4043,1962,Forma,0
4044,1962,Freestyle,0
4045,1962,Friends,0
4046,1962,Fright Knights,0
4047,1962,Frozen,0
4048,1962,Fusion,0
4049,1962,Futuron,0
4050,1962,Galaxy Squad,0
4051,1962,Galidor,0
4052,1962,Games,0
4053,1962,Gas Station,0
4054,1962,Gear,0
4055,1962,Gears,0
4056,1962,Ghostbusters,0
4057,1962,Gravity Games,0
4058,1962,Guardians of the Galaxy,0
4059,1962,HO 1:87 Vehicles,0
4060,1962,Halloween,0
4061,1962,Harbor,0
4062,1962,Harry Potter,0
4063,1962,Harry Potter and Fantastic Beasts Series 1,0
4064,1962,Harry Potter and Fantastic Beasts Series 2,0
4065,1962,Hero Factory,0
4066,1962,Heroes,0
4067,1962,Hidden Side,0
4068,1962,Hobby Sets,0
4069,1962,Hockey,0
4070,1962,Homemaker,0
4071,1962,Hospital,0
4072,1962,Hydronauts,0
4073,1962,Ice Planet 2002,0
4074,1962,Icons,0
4075,1962,Indiana Jones,0
4076,1962,Insectoids,0
4077,1962,Inventor,0
4078,1962,Iron Man,0
4079,1962,Island Xtreme Stunts,0
4080,1962,Jack Stone,0
4081,1962,Jake and the Never Land Pirates,0
4082,1962,Jumbo Bricks,0
4083,1962,Jungle,0
4084,1962,Juniors,0
4085,1962,Jurassic Park III,0
4086,1962,Jurassic World,0
4087,1962,Jurassic World: Fallen Kingdom,0
4088,1962,Justice League,0
4089,1962,Key Chain,0
4090,1962,Kingdoms,0
4091,1962,Knights Kingdom I,0
4092,1962,Knights Kingdom II,0
4093,1962,LEGO Art,0
4094,1962,LEGO Brand Store,0
4095,1962,LEGO Exclusive,0
4096,1962,LEGO Ideas and CUUSOO,0
4097,1962,LEGO Originals,0
4098,1962,Launch Command,0
4099,1962,Learning,0
4100,1962,Legends of Chima,0
4101,1962,Legoland,0
4102,1962,Legoland Parks,0
4103,1962,Legoville,0
4104,1962,Life On Mars,0
4105,1962,Lion Knights,0
4106,1962,Little Forest Friends,0
4107,1962,Little Robots,0
4108,1962,Looney Tunes,0
4109,1962,M:Tron,0
4110,1962,Mars Exploration,0
4111,1962,Mars Mission,0
4112,1962,Marvel,0
4113,1962,Marvel Super Heroes,0
4114,1962,Master Builder Academy,0
4115,1962,Miles From Tomorrowland,0
4116,1962,Mindstorms,0
4117,1962,Minecraft,0
4118,1962,Mini,0
4119,1962,Minions,0
4120,1962,Minitalia,0
4121,1962,Mission Deep Freeze,0
4122,1962,Mission Deep Sea,0
4123,1962,Mixels,0
4124,1962,Model Team,0
4125,1962,Modular Buildings,0
4126,1962,Modulex,0
4127,1962,Monkie Kid,0
4128,1962,Monster Fighters,0
4129,1962,Monthly Mini Model Build,0
4130,1962,Mosaic,0
4131,1962,My Town,0
4132,1962,NXT,0
4133,1962,Nexo Knights,0
4134,1962,Ninja,0
4135,1962,Ninjago,0
4136,1962,Ninjago The Movie,0
4137,1962,Off-Road,0
4138,1962,Orient Expedition,0
4139,1962,Other,0
4140,1962,Outback,0
4141,1962,Overwatch,0
4142,1962,Paradisa,0
4143,1962,Pharaoh's Quest,0
4144,1962,Pick A Model,0
4145,1962,Pirates,0
4146,1962,Pirates I,0
4147,1962,Pirates II,0
4148,1962,Pirates III,0
4149,1962,Pirates of the Caribbean,0
4150,1962,Playhouse,0
4151,1962,Playsets,0
4152,1962,Police,0
4153,1962,Power Functions,0
4154,1962,Power Miners,0
4155,1962,Powered Up,0
4156,1962,Primo,0
4157,1962,Prince of Persia,0
4158,1962,Princess Castle,0
4159,1962,Promotional,0
4160,1962,Protectors,0
4161,1962,Quatro,0
4162,1962,RCX,0
4163,1962,Race,0
4164,1962,Racers,0
4165,1962,Rattles,0
4166,1962,Res-Q,0
4167,1962,RoboForce,0
4168,1962,RoboRiders,0
4169,1962,Rock Raiders,0
4170,1962,Royal Knights,0
4171,1962,Samsonite,0
4172,1962,Scala,0
4173,1962,Scooby-Doo,0
4174,1962,Sculptures,0
4175,1962,Seasonal,0
4176,1962,Series 1 Minifigures,0
4177,1962,Series 10 Minifigures,0
4178,1962,Series 11 Minifigures,0
4179,1962,Series 12 Minifigures,0
4180,1962,Series 13 Minifigures,0
4181,1962,Series 14 Minifigures,0
4182,1962,Series 15 Minifigures,0
4183,1962,Series 16 Minifigures,0
4184,1962,Series 17 Minifigures,0
4185,1962,Series 18 Minifigures,0
4186,1962,Series 19 Minifigures,0
4187,1962,Series 2 Minifigures,0
4188,1962,Series 20 Minifigures,0
4189,1962,Series 21 Minifigures,0
4190,1962,Series 22 Minifigures,0
4191,1962,Series 23 Minifigures,0
4192,1962,Series 3 Minifigures,0
4193,1962,Series 4 Minifigures,0
4194,1962,Series 5 Minifigures,0
4195,1962,Series 6 Minifigures,0
4196,1962,Series 7 Minifigures,0
4197,1962,Series 8 Minifigures,0
4198,1962,Series 9 Minifigures,0
4199,1962,Service Packs,0
4200,1962,Skylines,0
4201,1962,Soccer,0
4202,1962,Sofia the First,0
4203,1962,Soft Bricks,0
4204,1962,Space,0
4205,1962,Space Police I,0
4206,1962,Space Police II,0
4207,1962,Space Police III,0
4208,1962,Space Port,0
4209,1962,Speed Champions,0
4210,1962,Speed Racer,0
4211,1962,Speed Slammers,0
4212,1962,Speedorz,0
4213,1962,Spider-Man,0
4214,1962,Spiderman,0
4215,1962,SpongeBob SquarePants,0
4216,1962,Sports,0
4217,1962,Spybotics,0
4218,1962,Spyrius,0
4219,1962,Star Wars,0
4220,1962,Stingrays,0
4221,1962,Stranger Things,0
4222,1962,Studios,0
4223,1962,Super Heroes DC,0
4224,1962,Super Heroes Marvel,0
4225,1962,Super Mario,0
4226,1962,Superman,0
4227,1962,Supplemental,6
4228,1962,System,4
4229,1962,Team GB,0
4230,1962,Technic,0
4231,1962,Teenage Mutant Ninja Turtles,0
4232,1962,Thanksgiving,0
4233,1962,The Hobbit,0
4234,1962,The LEGO Batman Movie,0
4235,1962,The LEGO Batman Movie Series 1,0
4236,1962,The LEGO Batman Movie Series 2,0
4237,1962,The LEGO Movie,0
4238,1962,The LEGO Movie II,0
4239,1962,The Lone Ranger,0
4240,1962,The Lord of the Rings,0
4241,1962,The Muppets,0
4242,1962,The Powerpuff Girls,0
4243,1962,The Simpsons Series 1,0
4244,1962,The Simpsons Series 2,0
4245,1962,Thomas & Friends,0
4246,1962,Throwbot Slizer,0
4247,1962,Time Cruisers,0
4248,1962,Toolo,0
4249,1962,Town,0
4250,1962,Town Jr.,0
4251,1962,Town Plan,2
4252,1962,Toy Story,0
4253,1962,Traffic,0
4254,1962,Train,0
4255,1962,Trains,0
4256,1962,Trolls: World Tour,0
4257,1962,UCS,0
4258,1962,UFO,0
4259,1962,Ultimate Collector Series,0
4260,1962,Ultra Agents,0
4261,1962,Unikitty!,0
4262,1962,Unitron,0
4263,1962,Universal Building Set,0
4264,1962,Universe,0
4265,1962,VIDIYO,0
4266,1962,Valentine,0
4267,1962,Value Packs,0
4268,1962,Vehicle,0
4269,1962,Vikings,0
4270,1962,Villains,0
4271,1962,WeDo,0
4272,1962,Western,0
4273,1962,Williams F1,0
4274,1962,Winnie the Pooh,0
4275,1962,Wolfpack,0
4276,1962,World City,0
4277,1962,World Racers,0
4278,1962,X-Men,0
4279,1962,X-Pod,0
4280,1962,Xtra,0
4281,1962,Znap,0
4282,1962,Zooters,0
4283,1962,eLAB,0
4284,1963,12V,0
4285,1963,4 Juniors,0
4286,1963,4.5V,0
4287,1963,9V,0
4288,1963,Action Wheelers,0
